ID,var_rpta_alt
574361#382363#697491,1
543259#394465#685448,1
19293#257414#825567,1
436791#743899#336443,1
1025#814304#266038,1
344486#357534#722330,1
171279#701737#378605,1
159583#586575#493767,1
233860#961117#119225,1
13239#970301#110041,1
553137#553747#526595,1
509651#409988#669933,1
250528#114741#973079,1
171355#84688#1020567,1
187680#646346#433996,1
244256#924413#155929,1
10878#794775#285567,1
301690#961735#118607,1
347967#285840#797222,0
398971#776963#303379,0
46523#484179#596163,0
577201#515123#565219,1
162162#573333#507009,1
489401#1011379#68963,1
333228#326562#756571,1
24077#214494#868265,1
19277#387434#692417,0
308040#834962#245380,0
600146#176878#911228,1
140257#440482#639823,0
354202#42354#1062455,0
60063#1031398#48944,0
240405#774772#305570,0
138522#997246#83096,0
511058#165155#922966,1
200675#447116#633234,1
429752#45253#1059572,1
535132#552334#528008,0
198955#747501#332841,1
374385#951168#129174,1
162688#383139#696711,1
264439#964934#115408,1
258317#434593#645584,0
455739#131031#956821,1
89439#269906#813107,1
39552#805691#274651,1
107858#667538#412804,1
458332#957537#122805,1
549914#776744#303598,0
30198#50089#1054758,1
261462#526373#553969,1
549180#366509#713346,1
41181#603918#476424,0
5688#944088#136254,1
181349#714877#365465,1
473785#871163#209179,0
467721#127890#959962,1
276419#318930#764206,1
213980#34729#1070318,0
233656#331431#749130,1
124677#870091#210251,0
391595#203505#881738,1
206518#633492#446850,0
619265#529201#551141,0
537771#386562#693288,1
606593#493419#586923,1
418002#724105#356237,1
560338#652712#427630,0
71719#871404#208938,1
173135#620903#459439,0
24022#774610#305732,1
72852#1044678#35664,0
625558#162790#925322,1
492212#512861#567481,0
609563#654843#425499,1
107531#423100#656885,1
240939#339647#740999,1
347584#650486#429856,0
101497#345251#735435,0
111346#132498#955423,1
401047#509644#570698,1
325012#448779#631579,1
56623#396230#683679,1
264881#501517#578825,1
76466#442637#637668,0
384525#235104#847773,1
348091#877692#202650,1
260533#466244#614098,1
46383#632808#447534,1
499088#810722#269620,0
496043#322763#760374,1
136420#282553#800502,1
624955#801143#279199,0
63526#569680#510662,1
349301#254243#828749,1
236522#133262#954706,1
173546#259866#823116,1
81489#529163#551179,1
604493#781492#298850,0
172062#992161#88181,0
199874#762506#317836,1
54129#306695#776422,1
1021#507166#573176,1
323218#573513#506829,1
507446#145497#942597,1
244463#288816#794250,0
320253#889098#191244,0
67504#621151#459191,0
310950#554836#525506,1
161303#955258#125084,1
57623#284251#798804,0
303293#601355#478987,1
592801#390925#688983,1
461243#950577#129765,1
79958#750230#330112,1
439781#1071428#8914,1
142957#191166#897072,1
295977#477652#602690,1
498281#789954#290388,1
278947#213182#869572,1
16668#790903#289439,1
304482#393581#686327,1
457282#508204#572138,1
279057#679215#401127,0
113920#182966#905167,1
534785#362593#717263,1
368022#660535#419807,1
60519#643597#436745,1
447181#50572#1054309,1
563177#484564#595778,0
271680#560811#519531,1
161982#1071607#8735,1
254588#206761#878541,0
475285#603079#477263,0
535131#643416#436926,1
105908#772526#307816,0
265606#1046562#33780,1
414361#841268#239074,0
273304#1065835#14507,0
295254#390779#689125,1
107015#446260#634078,1
265814#1006409#73933,1
534993#732399#347943,0
107597#686672#393670,1
97972#430181#649822,0
176308#658586#421756,1
601825#542313#538029,1
44977#275284#807743,0
461590#636487#443855,1
32128#107081#980707,1
100830#183146#904990,1
171002#436109#644133,1
577206#482127#598215,0
37360#205254#880003,1
601111#781860#298482,0
131384#44367#1060451,1
8039#603608#476734,0
582354#560151#520191,1
93622#422399#657589,1
220033#803520#276822,1
274339#614642#465700,1
77772#316734#766410,1
389069#847630#232712,1
484347#981986#98356,1
20259#291972#791086,1
594722#447583#632766,1
611902#1034950#45392,1
296833#104700#983073,1
258811#987801#92541,0
549180#318949#764187,1
396889#102256#985515,1
558169#1020711#59631,1
189759#145002#943096,0
449879#823156#257186,1
152040#944031#136311,0
466191#266511#816494,1
5774#248403#834594,1
179357#401882#678034,1
274716#1046648#33694,0
353438#1078802#1540,0
90299#417760#662237,1
296832#668308#412034,0
553760#489916#590426,1
283844#565517#514825,0
189473#205468#879799,0
591657#1071783#8559,1
255570#157728#930371,1
173724#645400#434942,1
410845#387797#692057,1
591172#1021811#58531,0
280731#553196#527146,1
85242#149486#938607,1
111073#703567#376775,0
263143#135929#952162,0
299910#559950#520392,1
188482#464306#616036,1
331996#195773#892484,1
498950#67701#1037332,0
401902#264019#818973,0
251777#813484#266858,0
419992#897446#182896,1
470672#267966#815044,0
234655#787420#292922,1
517084#868638#211704,0
591017#1013570#66772,1
346262#650603#429739,0
5867#123122#964701,1
498628#816633#263709,1
391358#833148#247194,1
277955#765756#314586,1
85379#251218#831779,0
437197#622401#457941,1
125281#422646#657339,0
329257#66597#1038436,0
191603#989363#90979,1
562069#695075#385267,1
602202#781481#298861,1
69553#1026251#54091,1
105927#500979#579363,1
380059#730979#349363,1
42744#448555#631802,0
262963#714938#365404,1
470439#552678#527664,1
19277#278839#804201,0
135327#171617#916515,1
383959#613345#466997,0
373242#840353#239989,1
220931#834024#246318,0
34201#481099#599243,0
427718#419487#660507,1
335893#813420#266922,1
5840#519672#560670,1
421697#952597#127745,0
424495#760866#319476,1
622397#327961#755181,1
212250#998553#81789,1
411914#56324#1048624,0
334572#358751#721107,1
465651#947359#132983,0
398568#601371#478971,0
606888#676678#403664,1
148873#144482#943616,1
116885#638780#441562,1
67994#765658#314684,1
594761#785531#294811,0
184608#471680#608662,0
338829#476151#604191,1
400766#1040113#40229,1
442724#752482#327860,1
634426#896612#183730,1
523692#175064#913042,1
432891#808898#271444,1
337640#873241#207101,1
552626#370481#709365,1
504914#707986#372356,0
492712#248529#834472,1
188919#387953#691898,1
107100#171027#917112,1
267488#249327#833673,0
625613#198242#890021,1
130884#986413#93929,0
14955#95929#991845,0
45200#535045#545297,1
129218#424177#655808,0
441623#721940#358402,1
67554#791292#289050,1
340150#103239#984534,0
278249#6528#1010476,0
40401#1000552#79790,0
44055#1059387#20955,1
229715#364682#715171,1
88324#726906#353436,1
373607#462767#617575,0
29719#183102#905035,1
461723#130641#957209,1
77334#800615#279727,1
598984#609500#470842,1
299932#220737#862056,1
277174#794680#285662,1
422093#252788#830222,1
85476#339233#741412,1
218585#482347#597995,0
375058#381243#698611,1
123028#356655#723207,1
425691#165532#922586,1
46597#462859#617483,1
309225#19815#998810,0
146620#26924#753097,1
499534#280235#802808,1
258719#16265#1007988,1
161968#442993#637312,1
228589#333767#746813,1
52005#695334#385008,1
382649#739811#340531,1
457173#50774#1054123,1
388263#23259#1005939,1
99822#487094#593248,1
509819#3543#1078897,0
314714#23021#753547,0
610331#279639#803407,1
184466#240173#842847,1
330146#458188#622155,0
285661#40149#1064948,0
85313#201258#887012,1
180921#338910#734979,0
175742#7286#1013488,0
439158#9948#1073906,1
569991#367780#703144,1
306438#21288#1008975,0
113234#324520#762657,1
112642#7771#996946,1
305752#31005#876936,0
223300#19563#1079167,1
316035#14658#1077691,0
111324#25709#1009619,1
255645#2896#999208,1
64831#2358#1076897,1
312688#26642#883953,0
310071#26663#885444,0
310051#26309#1004774,1
316446#1653#1000268,0
622126#3148#997215,1
208180#11368#1007465,1
95887#9311#876733,0
312075#26026#884266,1
305519#2838#1010070,0
306386#28298#883413,0
588685#7739#1080407,1
127690#23624#1007305,0
312105#27144#883473,0
85242#138527#938607,1
310272#12846#1004902,0
633674#721#1075107,0
308614#2062#1004511,1
277470#24398#1002644,1
300459#12685#1012630,0
21207#6345#998538,0
341872#7469#1013346,1
398494#1839#1000456,0
591202#996616#83726,1
161428#376723#703130,1
371313#333183#747396,1
25028#132514#955408,1
241306#124041#963788,1
461713#277808#805224,0
169626#822638#257704,1
155270#453237#627109,0
498537#813541#266801,1
316363#1250#1079258,0
499646#974326#106016,1
202025#544769#535573,0
54817#1054924#25418,0
471967#811183#269159,0
203866#635987#444355,0
155776#485931#594411,1
608772#287377#795694,1
281234#103463#984309,1
199541#971504#108838,1
171204#283039#800016,1
490316#711562#368780,0
139620#750633#329709,0
457173#236777#846160,1
437763#311941#771207,1
344940#869266#211076,0
240713#1017352#62990,1
266764#562196#518146,1
456234#208913#873814,1
435092#151062#937034,1
556851#802126#278216,0
239664#676963#403379,0
187164#1041284#39058,0
274394#1065594#14748,1
290738#810480#269862,1
521906#647605#432737,1
406974#529921#550421,1
518695#424987#654989,1
443853#358280#721584,1
582626#38812#1065743,1
141628#10813#1007777,1
315455#20320#1010544,0
597270#978486#101856,1
316478#7988#998383,0
307496#30639#1014045,0
250778#3947#1079069,1
350869#1676#1074949,0
311809#28157#886110,0
575209#8385#1006853,1
28800#22129#754121,0
314303#20759#1072739,0
64311#4293#876234,0
310562#21211#1074350,0
413650#25670#1002086,0
262237#432985#628982,0
314650#19302#1006831,0
306505#32607#878000,0
305789#2947#999521,0
567149#14254#876600,0
527696#18978#1005066,0
486585#16751#1079500,1
80865#209283#850286,1
125556#17143#1072189,0
107306#173966#902491,1
501272#12558#1013679,0
98731#6203#876653,0
199686#203533#880393,1
307053#2320#884492,0
309690#25043#1011649,0
55811#25587#1001064,1
481546#20904#1076776,0
303777#172191#938171,1
189719#5284#1077225,1
512795#2796#1005376,0
313247#25214#1012546,0
309201#5592#884345,0
310799#29872#1007799,1
309235#27126#885000,0
128974#22433#1009349,1
312940#21305#884207,0
406855#9200#1003219,1
43883#870486#209856,0
383351#122376#965440,1
204151#487716#592626,0
385685#847864#232478,1
170003#129140#958710,1
391517#382190#697664,1
405757#600424#479918,0
600074#750781#329561,0
4913#824963#255379,1
323218#573463#506879,1
563626#331356#749206,1
403921#1077978#2364,1
184466#406583#673338,1
26664#743930#336412,1
142907#507549#572793,1
370435#455554#624782,1
438509#18185#1078131,1
292735#18093#1004381,1
394733#15115#1079331,0
84378#284109#798946,1
2392#1036612#43730,1
550389#9638#1078892,1
310047#18578#1062797,0
96065#127160#985578,1
198189#3600#1004610,1
313734#10927#998590,0
617373#18622#997278,1
586328#2177#1005727,1
68542#301#1075427,1
554008#10589#1009992,1
33574#350522#735974,1
18209#18165#1079178,1
463876#21198#1010803,0
313960#21839#1011097,0
312215#25133#1012574,0
72666#28732#885508,1
488060#107195#985372,0
527015#15553#1076269,0
522262#8360#1006449,0
315071#21318#884464,0
47666#26885#1002681,0
308038#27447#884631,0
308739#25188#752453,0
32647#23612#1078049,0
258980#29511#728567,1
292163#24323#1000979,0
189108#22415#1007158,1
626122#7164#1075234,0
220469#29185#728429,0
234326#2291#1005460,0
309580#14327#1072031,0
306368#29943#1007670,0
309537#16730#998433,0
557101#4787#1012652,1
55922#13927#1079077,1
309986#21802#1011566,0
67254#3679#1078191,0
609207#154875#933239,1
266252#748799#331543,1
600556#682043#398299,1
17677#841366#238976,1
395182#715621#364721,1
491256#614480#465862,1
309012#498584#581758,0
532247#743013#337329,1
628113#294308#788780,1
86337#243603#839399,1
541139#572365#507977,0
151553#549770#530572,1
146426#318962#764175,1
269695#191698#896541,0
50333#797571#282771,1
338473#177273#910837,1
542971#977165#103177,1
279492#679044#401298,1
284342#969474#110868,1
43130#859863#220479,0
424729#170071#918060,1
212339#550610#529732,0
145696#474644#605698,1
503311#627917#452425,1
244658#305733#777378,0
200814#1024242#56100,1
50729#607834#472508,0
629801#1061550#18792,1
593373#951631#128711,1
97465#564706#515636,0
568942#687286#393056,1
386853#394444#685470,1
130429#236150#846764,1
149682#647359#432983,1
128312#841761#238581,1
326084#60738#1044237,0
598984#609483#470859,1
21514#870018#210324,1
120337#1025657#54685,0
404465#39839#1065253,1
92928#342982#737680,1
433944#350843#729925,1
455537#764232#316110,0
465477#947718#132624,1
218261#810924#269418,1
19639#265681#817319,1
248486#754937#325405,1
503573#170582#917556,1
34732#671106#409236,1
589851#973068#107274,1
252600#1003062#77280,1
236224#496905#583437,0
228995#548157#532185,1
589505#125503#962330,1
420634#512619#567723,1
368770#1049245#31097,1
473441#824260#256082,1
194834#599185#481157,0
304096#828790#251552,1
378212#559904#520438,0
358541#978875#101467,0
213612#660894#419448,1
273429#212673#870083,0
498465#813382#266960,1
223157#1056467#23875,1
349580#60152#1044826,0
61777#738073#342269,1
318341#1040110#40232,1
4330#975702#104640,0
304803#569225#511117,1
236073#36001#1069049,1
371270#107582#980213,1
389057#568233#512109,0
568196#477685#602657,0
511272#651395#428947,0
204562#128769#959081,1
68369#542550#537792,1
220372#429434#650562,1
167162#419751#660240,1
61262#652909#427433,1
12655#428538#651459,1
429144#955824#124518,0
523241#647059#433283,1
37821#249879#833123,0
256713#235498#847391,0
499978#202333#882901,1
419135#388681#691178,1
278774#691120#389222,1
216085#658535#421807,1
560724#486129#594213,1
163993#870450#209892,1
573353#1066343#13999,0
500043#604591#475751,0
427558#77321#1027761,1
149008#416281#663702,1
612675#700014#380328,0
149994#414836#665100,0
581306#169122#919011,0
157030#576479#503863,1
495689#107924#979868,0
48666#851217#229125,1
154229#328827#751866,1
550412#178055#910062,1
132926#771998#308344,1
483788#703636#376706,1
546763#669938#410404,1
197154#506845#573497,0
597678#772551#307791,1
362923#218145#864625,1
542916#177497#910618,1
17943#636468#443874,1
162675#517123#563219,1
66383#323604#759527,1
449604#35105#1069948,1
474943#195326#892930,0
144358#660120#420222,1
225492#1066711#13631,1
393553#606195#474147,1
494528#48343#1056483,1
600079#966014#114328,1
458212#708987#371355,1
591517#1075048#5294,1
204793#36433#1068623,0
43500#795338#285004,1
467042#947544#132798,1
124085#816573#263769,0
345156#652551#427791,1
323218#573126#507216,1
18800#1014781#65561,0
196866#991509#88833,1
181789#738302#342040,0
40729#419236#660753,1
133431#100938#986836,1
267078#663773#416569,1
400640#312634#770507,1
389977#745726#334616,1
395638#220334#862456,1
289881#754702#325640,1
473213#292859#790214,1
302826#823699#256643,1
177875#46024#1058807,0
568904#879748#200594,1
302826#823780#256562,1
68563#629711#450631,0
145182#432268#647809,1
227753#253720#829278,1
496436#424350#655636,1
567167#589303#491039,0
365359#293292#789785,1
271683#718193#362149,1
118289#676069#404273,1
31437#415033#664912,0
177581#457239#623091,1
532090#149358#938732,1
373335#954769#125573,0
180023#222400#860394,0
595733#667733#412609,1
56717#249321#833680,1
378883#558349#521993,0
7555#1003199#77143,0
379306#109619#978176,1
218419#718830#361512,1
562057#502055#578287,0
130240#1058802#21540,0
366956#789987#290355,1
263679#983841#96501,0
476162#689204#391138,0
22562#482168#598174,1
535697#669787#410555,0
141756#454317#626029,0
244348#821657#258685,1
631994#870368#209974,1
278489#202008#883233,1
89364#225266#857543,1
182242#1042396#37946,1
338367#61801#1043182,1
75102#691083#389259,0
367580#963333#117009,0
10783#971199#109143,1
50102#41538#1063561,1
571963#869048#211294,0
586840#246101#836890,0
368256#997641#82701,1
528208#474793#605549,0
475350#116902#970910,1
273173#231732#851101,1
380163#814987#265355,1
442270#759109#321233,1
417182#515579#564763,1
279204#797186#283156,1
469748#644392#435950,1
265200#599624#480718,1
380663#609884#470458,1
261999#530264#550078,0
609053#1034811#45531,1
448382#1001916#78426,0
267184#626656#453686,1
204924#526421#553921,0
550230#962503#117839,0
263094#756926#323416,1
569157#842580#237762,1
147234#153366#934741,1
602188#496831#583511,1
259485#94958#992817,1
474546#618258#462084,0
69810#413891#666032,1
437655#594736#485606,1
72188#835255#245087,1
233977#755569#324773,1
317467#716515#363827,1
389961#377229#702625,1
133950#868461#211881,0
261323#999485#80857,1
491776#59545#1045432,1
575811#287237#795831,1
179923#831022#249320,1
290407#466695#613647,0
269884#603290#477052,0
286444#852890#227452,1
562929#693383#386959,1
342843#168594#919538,1
411743#408948#670975,0
222920#994297#86045,1
251494#705737#374605,1
484269#245298#837698,0
380010#409529#670392,1
271155#597794#482548,1
611530#136659#951442,1
496370#171878#916247,1
378136#720303#360039,1
610616#1032866#47476,1
450126#877755#202587,1
601075#180208#907915,1
514451#45690#1059142,1
157093#591235#489107,1
579228#255898#827089,1
191688#781182#299160,1
113243#520994#559348,0
314483#718000#362342,1
196105#835631#244711,1
521282#282184#800870,1
454362#412429#667488,1
262193#976831#103511,1
553778#695277#385065,0
157810#208537#874176,1
559199#303488#779618,1
404774#892341#188001,1
223107#130347#957500,1
158434#823026#257316,1
